Modelo,Consulta,No. Resultado más parecido,Campo,Texto,Similitud,Justificación
sentence-transformers 3,,2,objetivos,"Desarrollar una aplicación web utilizando la librería React JS que le permita a los alumnos y profesores de la ESCOM gestionar las actividades de sus proyectos de software, aplicando la metodología Scrum.  Objetivos específicos            Implementar el módulo de usuarios que permita realizar operaciones CRUD (Crear, Leer, Actualizar, Eliminar por sus siglas en inglés). Implementar el módulo para realizar operaciones CRUD (Crear, Leer, Actualizar, Eliminar por sus siglas en inglés) para los equipos de trabajo de la plataforma. Implementar el módulo de asignación de roles, específicamente se trabajará con Product Owner y Equipo de Desarrollo. Desarrollar módulo de registro de sprints del proyecto del usuario. Desarrollar el módulo de registro de las historias de usuario dentro del módulo de sprints. Desarrollar módulo de registro de tareas del proyecto del usuario. Implementar alertas sobre las tareas del proyecto al usuario. Implementar notificaciones a los usuarios sobre tareas. Mostrar gráficas y cronograma sobre el desempeño del usuario. Implementar módulo de evaluación de cada sprint.",0.7057130932807922,
sentence-transformers 3,,2,claves,"aplicación web, ingeniería de software, gestión de proyectos, Scrum.",0.7713335156440735,
sentence-transformers 3,,2,TOTAL,,2.856309652328491,
sentence-transformers 3,,3,Titulo,Prototipo de aplicación web para gestión de proyectos basados en SCRUM,0.7827271223068237,
sentence-transformers 3,,3,resumen,"El desarrollo de proyectos es un proceso que involucra factores y actividades, como la planeación, seguimiento y control de todos los elementos que lo integran Según un estudio del Project Management Institute (PMI), el 70% de los proyectos no se implanta en forma o plazo [7] En el presente trabajo se propone desarrollar una Aplicación Web, con el objetivo de administrar, gestionar y controlar las tareas de proyectos basados en SCRUM, así como el seguimiento de errores e incidencias del mismo",0.676737904548645,
sentence-transformers 3,,3,objetivos,"Desarrollar una aplicación web que sirva como herramienta para gestionar proyectos basados a la metodología SCRUM, con la finalidad de poder supervisar, analizar y planificar las tareas del proyecto, además de mejorar el control y rendimiento en el proceso de desarrollo.",0.6848658919334412,
sentence-transformers 3,,3,claves,"Metodología Ágil, Gestión de Proyectos, Metodología SCRUM, Administración de Recursos, Plataforma Web.",0.6645193099975586,
sentence-transformers 3,,3,TOTAL,,2.8088502883911133,
sentence-transformers 3,,4,Titulo,Motor de búsqueda de perfiles de usuarios en la plataforma Linkedin,0.7124071717262268,
sentence-transformers 3,,4,resumen,"Este protocolo plantea el desarrollo de un motor de búsqueda de perfiles de usuarios en la red social LinkedIn, permitiendo extraer la información publicada de cada persona y así ser una herramienta de apoyo en el análisis de los datos proporcionados por LinkedIn",0.6620616912841797,
sentence-transformers 3,,4,objetivos,"Desarrollar un motor de búsqueda que permita identificar perfiles de usuarios con base a la información pública de una red social (LinkedIn). Así mismo, el sistema mostrará de forma gráfica la información obtenida del usuario de LinkedIn que se haya buscado. Objetivos Específicos Crear un módulo de búsqueda y recolección que permita obtener la información pública en LinkedIn. Desarrollar un módulo de selección y organización de datos para un análisis de la información obtenida, así como un almacenamiento que nos permita realizar fácilmente consultas. Construir un módulo de creación de diagramas y gráficos permitiendo que el usuario del sistema pueda visualizar los datos con más facilidad.",0.6817130446434021,
sentence-transformers 3,,4,claves,"Desarrollo de aplicaciones web, motor de búsqueda, redes sociales.",0.7519760131835938,
sentence-transformers 3,,4,TOTAL,,2.8081579208374023,
sentence-transformers 3,,5,Titulo,"Herramienta de gestión de proyectos para equipos Scrum para titulación a nivel
Superior",0.650581955909729,
sentence-transformers 3,,5,resumen,"La gestión de proyectos de software es un área de gran relevancia a tener en cuenta por los integrantes del sector de las Tecnologías de la Información, en el camino para alcanzar el éxito en la realización de proyectos de software Por tal razón, se propone desarrollar una Aplicación Web que ayude a realizar tareas de gestión de proyectos de desarrollo de software, tales como la planificación de proyectos, seguimiento y tareas pendientes La aplicación se enfocará en equipos Scrum que estén desarrollando software para titulación a nivel superior, con el propósito de ofrecerles una herramienta intuitiva",0.6582571268081665,
sentence-transformers 3,,5,objetivos,"General Desarrollar una Aplicación Web que apoye a los equipos Scrum en la gestión de sus proyectos de desarrollo de software para titulación a nivel superior. Objetivos específicos Investigar las herramientas que apoyan a equipos Scrum en la gestión de proyectos. Apoyar al usuario en las etapas de planificación, seguimiento y tareas pendientes de la gestión de proyectos con Scrum. Ofrecer una interfaz agradable y funcionalidades intuitivas para el usuario, en comparación con las opciones ya existentes. Brindar una herramienta gratuita.",0.743018627166748,
sentence-transformers 3,,5,claves,"Desarrollo de software, gestión de proyectos, Ingeniería de Software, Scrum.",0.7448691129684448,
sentence-transformers 3,,5,TOTAL,,2.796726703643799,
sentence_similarity,Control de acceso a las instalaciones,1,Titulo,Sistema de control de accesos basado en el patrón biométrico del iris IR-SECURITY,0.544121503829956,
sentence_similarity,,1,resumen,"El  trabajo  terminal  presentado  consiste  en  el  desarrollo  de  un  sistema  de  seguridad, con un control de acceso basado  iris,  está  en  el  patrón  biométrico  del  diseñado para que ciertos usuarios puedan o  no  acceder  a  un  área  dentro  de  una  instalación,  dependiendo  de  un  permiso  especificado  previamente  Cuenta  con  una  plataforma  web,  para  la  administración  de  los  permisos  y  un  módulo  de  autenticación  de  iris  Se  logra  la  autenticación  de  un  usuario con una eficiencia superior al 70%",0.5028544664382935,
sentence_similarity,,1,objetivos,"Objetivos Objetivo general Implementar un sistema de seguridad y control de acceso, que identifique el iris de los usuarios  asignados, mediante el análisis de imágenes y reconocimiento de patrones para el acceso a un área  determinada dentro de una instalación, el cual contará con una aplicación web para la administración de  este. Objetivos específicos  Diseñar e implementar una base de datos donde se almacenará tanto la información de cada  usuario que haga uso del sistema como el código binario del patrón de su iris.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de usuarios.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de áreas.  Diseñar e implementar un módulo en la base de datos que permita al administrador visualizar  la información de los registros, los cuales contendrán cada intento de acceso a cada área (sea  permitido o no).  Diseñar e implementar una interfaz la cual permita al administrador interactuar con el sistema.  Implementar un sistema de reconocimiento de iris.  Implementar un módulo de captura de iris.  Implementar un módulo de segmentación del iris.  Implementar un módulo de conversión de coordenadas polares a rectangulares de la imagen  segmentada del iris.  Implementar un módulo para la mejora de imagen normalizada.  Implementar un módulo para codificación del iris.  Implementar un módulo de emparejamiento (matching) que permita comparar la codificación  de dos iris y arroje un resultado de aceptación o rechazo.  Permitir o denegar el acceso a un área por medio del reconocimiento por iris. Controlar y registrar entradas de los usuarios a las áreas en la o las que se encuentren asignados",0.3444048166275024,
sentence_similarity,,1,claves,"seguridad, lectura de iris, control, registro, acceso, biometría.",0.5561599731445312,
sentence_similarity,,1,TOTAL,,1.9475407600402832,
sentence_similarity,,2,Titulo,Diseño de sistema embebido para monitoreo de un recinto,0.4899199903011322,
sentence_similarity,,2,resumen,"En el presente trabajo se enta el desarrollo de un Sistema Embebido de bajo consumo encargado del monitoreo del acceso a propiedad privada, ayudándose de una serie de sensores, así como del concepto de Internet de las Cosas (IoT) Cuando se suscite algún evento determinado, se mandará una alerta con datos del evento y una imagen capturada por una cámara especializada, a través del Sistema Global para las Comunicaciones Móviles (GSM), permitiendo así un monitoreo del recinto de forma remota",0.3517743945121765,
sentence_similarity,,2,objetivos,Implementar un sistema embebido para monitorear de forma remota un recinto a través de la detección de presencia de personas y toma de imágenes que permita conocer el estado del recinto y poder detectar anomalías en los accesos y/o salidas del mismo. Objetivos Específicos Configurar de los sensores para detectar la presencia de una persona. Configurar la cámara especializada para la toma de imágenes. Desarrollo de una aplicación móvil de prueba para el despliegue de los datos enviados por el sistema embebido. Implementar un sistema de comunicaciones a través del sistema global para las comunicaciones móviles (GSM).,0.5020104050636292,
sentence_similarity,,2,claves,"Domótica, Sistemas Embebidos, Internet de las Cosas (IoT), Seguridad",0.3682238459587097,
sentence_similarity,,2,TOTAL,,1.7119286060333252,
sentence_similarity,,3,Titulo,Sistema prototipo basado en IoT para el apoyo a la detección de acceso ilegal a una casa habitación,0.4313674569129944,
sentence_similarity,,3,resumen,"El internet de las cosas, o IoT, ha permitido en los últimos años la conexión y automatización de actividades tanto a nivel doméstico como a nivel industrial La implementación de diversos sensores electrónicos, sistemas embebidos, y dispositivos como Raspberry Pi permiten controlar a través de una red conectada a internet, distintos aspectos que requieren de constante atención humana, como la seguridad Por tal razón, se pretende implementar un sistema de apoyo para la detección de acceso no autorizado haciendo uso de cámaras, sensores y algoritmos de cómputo",0.4325719773769378,
sentence_similarity,,3,objetivos,Diseñar un sistema para la detección del acceso ilegal a una casa habitación utilizando diferentes tipos de sensores y poder determinar la ejecución de determinadas acciones de seguridad. Diseñar varios nodos sensores. Diseñar un sistema basado en Raspberry Pi que permite conectar de manera física los diferentes equipos (cámaras y sensores) a una red doméstica. Recolectar la información de los diferentes sensores. Implementar una base de datos para almacenar los datos obtenidos por los sensores y por las cámaras. Diseñar la etapa de potencia para los actuadores que se necesiten. Diseñar la interfaz de usuario. Diseñar el manual técnico.,0.4533500075340271,
sentence_similarity,,3,claves,"IoT, sensores, detección de acceso, algoritmos computacionales, actuadores.",0.3872129917144775,
sentence_similarity,,3,TOTAL,,1.7045023441314695,
sentence_similarity,,4,Titulo,Prototipo de aplicación para dispositivos móviles Android para el control de acceso a laboratorios de cómputo de la ESCOM,0.4877568483352661,
sentence_similarity,,4,resumen,"Desarrollar un prototipo de aplicación móvil para teléfonos con sistema operativo Android, para una modernización en el acceso a los laboratorios de cómputo de la Escuela Superior de Cómputo (ESCOM) Dando la posibilidad a alumnos de tener un manejo más sencillo al solicitar un equipo de cómputo en los salones designados en horas de uso libre, visualizar los horarios de los laboratorios de cómputo de una manera más fácil, así como ver la disponibilidad de las computadoras y de los laboratorios Otorgando herramientas al supervisor del laboratorio de administrar a dichas solicitudes y generar bitácoras digitales",0.3504056632518768,
sentence_similarity,,4,objetivos,"Desarrollar una aplicación para dispositivos móviles Android que permita a los alumnos y supervisores de los laboratorios modernizar el control de acceso a los laboratorios de cómputo de ESCOM en horas de uso libre.  Objetivos específicos Desarrollar una aplicación para dispositivos móviles con sistema operativo Android. Generación de reportes PDF tipo bitácora sobre los equipos de cómputo para dar seguimiento. (información) Visualización de estadísticas sobre la utilización de equipos de cómputo y laboratorios. (información) Visualización de los horarios de los laboratorios de cómputo. Visualización del estado de las computadoras (disponible, no disponible) y de los laboratorios. (en tiempo de uso libre, en clase, en mantenimiento, en aseo, cerrado) en tiempo real. Hacer reservas de computadoras.  Implementación de un WebService.",0.4804759621620178,
sentence_similarity,,4,claves,"Control de acceso a los laboratorios de cómputo, Desarrollo de aplicaciones para dispositivos móviles, Android.",0.3708993196487427,
sentence_similarity,,4,TOTAL,,1.6895378828048706,
sentence_similarity,,5,Titulo,Sisema de Acceso Biométrico Dactilar,0.3427356481552124,
sentence_similarity,,5,resumen,"En este trabajo terminal se propone el desarrollo de un sistema de acceso biométrico dactilar, para la administración del acceso a los laboratorios de Cómputo de la Escuela Superior de Cómputo Los dispositivos de acceso estarán conectados en red para establecer una comunicación con el nodo maestro, para autorizar y registrar qué usuarios acceden a los laboratorios, así como la fecha y hora de cada evento Toda esta información se almacenará en un repositorio de datos en el nodo maestro, para generar bitácoras y visualizarlas mediante una plataforma web",0.4746059775352478,
sentence_similarity,,5,objetivos,"Desarrollar un sistema que permita la autenticación biométrica dactilar, para el control de acceso de los profesores docentes a los laboratorios de cómputo en horas de clase de la Escuela Superior de Cómputo, con la finalidad de garantizar un tiempo de acceso rápido a estos y seguridad en los mismos.",0.541478157043457,
sentence_similarity,,5,claves,"Biometría, Diseño digital y Redes de Computadoras.",0.2363246083259582,
sentence_similarity,,5,TOTAL,,1.595144271850586,
sentence-transformers 1,Control de acceso a las instalaciones,1,Titulo,Sistema de control de accesos basado en el patrón biométrico del iris IR-SECURITY,0.5083996057510376,
sentence-transformers 1,,1,resumen,"El  trabajo  terminal  presentado  consiste  en  el  desarrollo  de  un  sistema  de  seguridad, con un control de acceso basado  iris,  está  en  el  patrón  biométrico  del  diseñado para que ciertos usuarios puedan o  no  acceder  a  un  área  dentro  de  una  instalación,  dependiendo  de  un  permiso  especificado  previamente  Cuenta  con  una  plataforma  web,  para  la  administración  de  los  permisos  y  un  módulo  de  autenticación  de  iris  Se  logra  la  autenticación  de  un  usuario con una eficiencia superior al 70%",0.5074775815010071,
sentence-transformers 1,,1,objetivos,"Objetivos Objetivo general Implementar un sistema de seguridad y control de acceso, que identifique el iris de los usuarios  asignados, mediante el análisis de imágenes y reconocimiento de patrones para el acceso a un área  determinada dentro de una instalación, el cual contará con una aplicación web para la administración de  este. Objetivos específicos  Diseñar e implementar una base de datos donde se almacenará tanto la información de cada  usuario que haga uso del sistema como el código binario del patrón de su iris.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de usuarios.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de áreas.  Diseñar e implementar un módulo en la base de datos que permita al administrador visualizar  la información de los registros, los cuales contendrán cada intento de acceso a cada área (sea  permitido o no).  Diseñar e implementar una interfaz la cual permita al administrador interactuar con el sistema.  Implementar un sistema de reconocimiento de iris.  Implementar un módulo de captura de iris.  Implementar un módulo de segmentación del iris.  Implementar un módulo de conversión de coordenadas polares a rectangulares de la imagen  segmentada del iris.  Implementar un módulo para la mejora de imagen normalizada.  Implementar un módulo para codificación del iris.  Implementar un módulo de emparejamiento (matching) que permita comparar la codificación  de dos iris y arroje un resultado de aceptación o rechazo.  Permitir o denegar el acceso a un área por medio del reconocimiento por iris. Controlar y registrar entradas de los usuarios a las áreas en la o las que se encuentren asignados",0.4153013527393341,
sentence-transformers 1,,1,claves,"seguridad, lectura de iris, control, registro, acceso, biometría.",0.5507348775863647,
sentence-transformers 1,,1,TOTAL,,1.981913447380066,
sentence-transformers 1,,2,Titulo,Diseño de sistema embebido para monitoreo de un recinto,0.5356301069259644,
sentence-transformers 1,,2,resumen,"En el presente trabajo se enta el desarrollo de un Sistema Embebido de bajo consumo encargado del monitoreo del acceso a propiedad privada, ayudándose de una serie de sensores, así como del concepto de Internet de las Cosas (IoT) Cuando se suscite algún evento determinado, se mandará una alerta con datos del evento y una imagen capturada por una cámara especializada, a través del Sistema Global para las Comunicaciones Móviles (GSM), permitiendo así un monitoreo del recinto de forma remota",0.4254882931709289,
sentence-transformers 1,,2,objetivos,Implementar un sistema embebido para monitorear de forma remota un recinto a través de la detección de presencia de personas y toma de imágenes que permita conocer el estado del recinto y poder detectar anomalías en los accesos y/o salidas del mismo. Objetivos Específicos Configurar de los sensores para detectar la presencia de una persona. Configurar la cámara especializada para la toma de imágenes. Desarrollo de una aplicación móvil de prueba para el despliegue de los datos enviados por el sistema embebido. Implementar un sistema de comunicaciones a través del sistema global para las comunicaciones móviles (GSM).,0.5451884269714355,
sentence-transformers 1,,2,claves,"Domótica, Sistemas Embebidos, Internet de las Cosas (IoT), Seguridad",0.4540156126022339,
sentence-transformers 1,,2,TOTAL,,1.9603224992752075,
sentence-transformers 1,,3,Titulo,Sistema prototipo basado en IoT para el apoyo a la detección de acceso ilegal a una casa habitación,0.4764062166213989,
sentence-transformers 1,,3,resumen,"El internet de las cosas, o IoT, ha permitido en los últimos años la conexión y automatización de actividades tanto a nivel doméstico como a nivel industrial La implementación de diversos sensores electrónicos, sistemas embebidos, y dispositivos como Raspberry Pi permiten controlar a través de una red conectada a internet, distintos aspectos que requieren de constante atención humana, como la seguridad Por tal razón, se pretende implementar un sistema de apoyo para la detección de acceso no autorizado haciendo uso de cámaras, sensores y algoritmos de cómputo",0.4554411768913269,
sentence-transformers 1,,3,objetivos,Diseñar un sistema para la detección del acceso ilegal a una casa habitación utilizando diferentes tipos de sensores y poder determinar la ejecución de determinadas acciones de seguridad. Diseñar varios nodos sensores. Diseñar un sistema basado en Raspberry Pi que permite conectar de manera física los diferentes equipos (cámaras y sensores) a una red doméstica. Recolectar la información de los diferentes sensores. Implementar una base de datos para almacenar los datos obtenidos por los sensores y por las cámaras. Diseñar la etapa de potencia para los actuadores que se necesiten. Diseñar la interfaz de usuario. Diseñar el manual técnico.,0.4881266951560974,
sentence-transformers 1,,3,claves,"IoT, sensores, detección de acceso, algoritmos computacionales, actuadores.",0.4546694755554199,
sentence-transformers 1,,3,TOTAL,,1.8746435642242432,
sentence-transformers 1,,4,Titulo,Sisema de Acceso Biométrico Dactilar,0.3985447287559509,
sentence-transformers 1,,4,resumen,"En este trabajo terminal se propone el desarrollo de un sistema de acceso biométrico dactilar, para la administración del acceso a los laboratorios de Cómputo de la Escuela Superior de Cómputo Los dispositivos de acceso estarán conectados en red para establecer una comunicación con el nodo maestro, para autorizar y registrar qué usuarios acceden a los laboratorios, así como la fecha y hora de cada evento Toda esta información se almacenará en un repositorio de datos en el nodo maestro, para generar bitácoras y visualizarlas mediante una plataforma web",0.5297383666038513,
sentence-transformers 1,,4,objetivos,"Desarrollar un sistema que permita la autenticación biométrica dactilar, para el control de acceso de los profesores docentes a los laboratorios de cómputo en horas de clase de la Escuela Superior de Cómputo, con la finalidad de garantizar un tiempo de acceso rápido a estos y seguridad en los mismos.",0.586638867855072,
sentence-transformers 1,,4,claves,"Biometría, Diseño digital y Redes de Computadoras.",0.3478609323501587,
sentence-transformers 1,,4,TOTAL,,1.862782835960388,
sentence-transformers 1,,5,Titulo,Prototipo de aplicación para dispositivos móviles Android para el control de acceso a laboratorios de cómputo de la ESCOM,0.4931322336196899,
sentence-transformers 1,,5,resumen,"Desarrollar un prototipo de aplicación móvil para teléfonos con sistema operativo Android, para una modernización en el acceso a los laboratorios de cómputo de la Escuela Superior de Cómputo (ESCOM) Dando la posibilidad a alumnos de tener un manejo más sencillo al solicitar un equipo de cómputo en los salones designados en horas de uso libre, visualizar los horarios de los laboratorios de cómputo de una manera más fácil, así como ver la disponibilidad de las computadoras y de los laboratorios Otorgando herramientas al supervisor del laboratorio de administrar a dichas solicitudes y generar bitácoras digitales",0.3826876580715179,
sentence-transformers 1,,5,objetivos,"Desarrollar una aplicación para dispositivos móviles Android que permita a los alumnos y supervisores de los laboratorios modernizar el control de acceso a los laboratorios de cómputo de ESCOM en horas de uso libre.  Objetivos específicos Desarrollar una aplicación para dispositivos móviles con sistema operativo Android. Generación de reportes PDF tipo bitácora sobre los equipos de cómputo para dar seguimiento. (información) Visualización de estadísticas sobre la utilización de equipos de cómputo y laboratorios. (información) Visualización de los horarios de los laboratorios de cómputo. Visualización del estado de las computadoras (disponible, no disponible) y de los laboratorios. (en tiempo de uso libre, en clase, en mantenimiento, en aseo, cerrado) en tiempo real. Hacer reservas de computadoras.  Implementación de un WebService.",0.5011942386627197,
sentence-transformers 1,,5,claves,"Control de acceso a los laboratorios de cómputo, Desarrollo de aplicaciones para dispositivos móviles, Android.",0.4146850705146789,
sentence-transformers 1,,5,TOTAL,,1.7916991710662842,
sentence-transformers 2,Control de acceso a las instalaciones,1,Titulo,Sistema de control de accesos basado en el patrón biométrico del iris IR-SECURITY,0.6170390844345093,
sentence-transformers 2,,1,resumen,"El  trabajo  terminal  presentado  consiste  en  el  desarrollo  de  un  sistema  de  seguridad, con un control de acceso basado  iris,  está  en  el  patrón  biométrico  del  diseñado para que ciertos usuarios puedan o  no  acceder  a  un  área  dentro  de  una  instalación,  dependiendo  de  un  permiso  especificado  previamente  Cuenta  con  una  plataforma  web,  para  la  administración  de  los  permisos  y  un  módulo  de  autenticación  de  iris  Se  logra  la  autenticación  de  un  usuario con una eficiencia superior al 70%",0.6284514665603638,
sentence-transformers 2,,1,objetivos,"Objetivos Objetivo general Implementar un sistema de seguridad y control de acceso, que identifique el iris de los usuarios  asignados, mediante el análisis de imágenes y reconocimiento de patrones para el acceso a un área  determinada dentro de una instalación, el cual contará con una aplicación web para la administración de  este. Objetivos específicos  Diseñar e implementar una base de datos donde se almacenará tanto la información de cada  usuario que haga uso del sistema como el código binario del patrón de su iris.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de usuarios.  Diseñar e implementar un módulo que permita al administrador realizar las funciones e dar  altas, bajas y cambios de áreas.  Diseñar e implementar un módulo en la base de datos que permita al administrador visualizar  la información de los registros, los cuales contendrán cada intento de acceso a cada área (sea  permitido o no).  Diseñar e implementar una interfaz la cual permita al administrador interactuar con el sistema.  Implementar un sistema de reconocimiento de iris.  Implementar un módulo de captura de iris.  Implementar un módulo de segmentación del iris.  Implementar un módulo de conversión de coordenadas polares a rectangulares de la imagen  segmentada del iris.  Implementar un módulo para la mejora de imagen normalizada.  Implementar un módulo para codificación del iris.  Implementar un módulo de emparejamiento (matching) que permita comparar la codificación  de dos iris y arroje un resultado de aceptación o rechazo.  Permitir o denegar el acceso a un área por medio del reconocimiento por iris. Controlar y registrar entradas de los usuarios a las áreas en la o las que se encuentren asignados",0.6434664726257324,
sentence-transformers 2,,1,claves,"seguridad, lectura de iris, control, registro, acceso, biometría.",0.5815622806549072,
sentence-transformers 2,,1,TOTAL,,2.4705193042755127,
sentence-transformers 2,,2,Titulo,"Sistema de Control automático para un invernadero, de forma remota utilizando una
aplicación móvil",0.6353819370269775,
sentence-transformers 2,,2,resumen,"El poder contribuir a la preservación del medio ambiente resulta indispensable, hoy en día debido a que cada vez son menores las áreas verdes y las áreas de cultivo también se vuelven menos productivas En este trabajo terminal se propone desarrollar un invernadero que colabore en proteger el proceso de crecimiento del cultivo de algunas especies, por lo cual para hacerlo de una manera más eficiente, se propone desarrollar un sistema que controle de manera difusa las variables de temperatura, humedad y ventilación que serán censadas con ayuda de un micro controlador para la trasmisión de datos dentro del invernadero, el cual enviará y recibirá la información para el monitoreo y control de las variables de temperatura, de la humedad y de la ventilación mediante una computadora y también desde una aplicación para dispositivos móviles",0.6049591302871704,
sentence-transformers 2,,2,objetivos,"General Implementar un sistema de control para un invernadero monitoreado y controlado por medio de una aplicación móvil, es decir la automatización de las variables del cuidado fundamental para el cultivo en casi de ser flores, verduras, frutas hasta árboles, mediante el uso de sensores, un micro controlador y un dispositivo móvil, a fin de obtener un manejo sencillo.  Objetivos particulares        Diseñar un invernadero adecuado sus necesidades específicas que así lo requiera las especies, así como también que sea rentable Automatizar el invernadero de modo que sea fácil de controlar las variables de temperatura, humedad, generar el riego de los cultivos automáticamente cuando estos lo necesiten. Ventilar los cultivos automáticamente cuando la temperatura dentro del invernadero sea inadecuada para el tipo de cultivo que se aloje dentro de él. Conexión por internet Implementar un módulo para la gestión de las alarmas de forma remota Energizar los circuitos electrónicos por medio de la captación de energía solar, esto con el fin de que sea un invernadero ecológico y no tenga repercusiones negativas al medio ambiente.",0.6015483736991882,
sentence-transformers 2,,2,claves,"Aplicación móvil, Administración, Control difuso, Censado,",0.6204997301101685,
sentence-transformers 2,,2,TOTAL,,2.4623889923095703,
sentence-transformers 2,,3,Titulo,Prototipo de sistema de deteccion de intrusión a casa habitación,0.6395936012268066,
sentence-transformers 2,,3,resumen,"En este protocolo de trabajo terminal se propone El desarrollo de un sistema para la detección de                                                                                                                                                                                                                                                                 intrusión a casa habitación de bajo                                                                                                                                                                                                                                                                 costo El sistema podrá detectar, procesar y notificar posibles eventos En un                                                                                                                                                                                                                                                                 espacio fisico determinado, implementando un sistema embebido basado En linux, utilizando sensores de                                                                                                                                                                                                                                                                 proximidad, de imágenes , de efecto Hall, tecnología GSM para la notificación remota y un servidor remoto para                                                                                                                                                                                                                                                                 respaldo de Datos El sistema                                                                                                                                                                                                                                                                 enviará una notificación al usuario mediante una imagen del espacio fisico cuando                                                                                                                                                                                                                                                                 se detecte movimiento                                                                                                                                                                                                                                                                 o la apertura de una puerta y/o ventana, Además, contará con algoritmos para El                                                                                                                                                                                                                                                                 Procesamiento                                                                                                                                                                                                                                                                 de imágenes con la finalidad de hacer más eficiente él envió de la imagen, basándose En                                                                                                                                                                                                                                                                 metodologia V",0.6321321725845337,
sentence-transformers 2,,3,objetivos,"Objetivos A continuación, se definen el objetivo general y sus respectivos objetivos específicos de este  proyecto. Objetivo General  Diseñar e implementar un prototipo de sistema de intrusión a bajo costo, que permita el  monitoreo de los accesos de una casa/ habitación y la notificación de eventos físicos para  brindar al usuario información textual y visual de un evento inusual. Objetivos Específicos   Implementar Sistema de sensores tales como de imagen(cámara), proximidad y efecto  Hall para detección de eventos.  Implementar algoritmos de Análisis de imágenes para sustracción de fondo para así  depurar fondos y reducir el tamaño de las imágenes capturadas por la cámara.  Implementar un servidor remoto para el envío de datos de los eventos.  Implementar un módulo GSM para el envío de texto/imágenes de los eventos.  Envío de información del evento con el protocolo TCP/IP por medio de datos móviles.",0.6015505194664001,
sentence-transformers 2,,3,claves,"Análisis de imágenes, sensor, sistema embebido, servidor remoto.",0.569589376449585,
sentence-transformers 2,,3,TOTAL,,2.4428656101226807,
sentence-transformers 2,,4,Titulo,Prototipo de Control por Comandos de voz para personas con discapacidad motriz,0.5751926898956299,
sentence-transformers 2,,4,resumen,"El presente trabajo terminal tiene como objetivo principal desarrollar un sistema que permita controlar una computadora por medio de la voz, permitiendo a los usuarios controlar algunas de las funciones de la computadora con pronunciar comandos de voz Esta idea está enfocada principalmente a personas con alguna discapacidad motriz para que así puedan realizar sus actividades con mayor facilidad Algunas personas con dichas discapacidades no pueden usar una computadora de manera cotidiana lo que les impide obtener empleo El propósito de esta herramienta es apoyar a este tipo de personas en el uso de computadoras",0.6358534097671509,
sentence-transformers 2,,4,objetivos,Desarrollar un prototipo para el control de una computadora mediante comandos de voz personalizables para usuarios con discapacidades motrices Objetivos particulares  Investigar técnicas de procesamiento de lenguaje natural para asistentes virtuales. Determinar las funciones que podrá controlar el usuario mediante comandos de voz Permitir agregar y eliminar comandos de voz para su ejecución mediante el asistente Personalizar los comandos de voz para cubrir la necesidad de cada usuario que utilizará el asistente,0.624768853187561,
sentence-transformers 2,,4,claves,"Comandos de voz personalizables, Inteligencia artificial, Procesamiento de lenguaje natural, Control de sistema operativo.",0.5907110571861267,
sentence-transformers 2,,4,TOTAL,,2.4265260696411133,
sentence-transformers 2,,5,Titulo,Prototipo de sistemade cifradi de información basado en algoritms de cifrado ligero y hardware dedicado para aplicaciones de internet de las cosas,0.5989099740982056,
sentence-transformers 2,,5,resumen,"El presente trabajo terminal tiene como objetivo el desarrollo de un sistema de cifrado de la información de un nodo sensor ante la necesidad de brindar seguridad a estos datos sensibles al viajar a través de internet Por un lado, se implementará un algoritmo de cifrado ligero en un microcontrolador; por otro lado, se hará la configuración de un Core de cifrado en hardware en un microcontrolador",0.6057701706886292,
sentence-transformers 2,,5,objetivos,Implementar un prototipo de un sistema de cifrado de la información recolectada en un nodo sensor usando algoritmos de cifrado ligero y hardware de propósito específico para agregar seguridad en aplicaciones de Internet de las Cosas. Objetivos Específicos  Analizar y seleccionar un algoritmo de cifrado ligero. Implementar el algoritmo de cifrado ligero en un microcontrolador haciendo uso de su conjunto de instrucciones (lenguaje ensamblador y lenguaje . Implementar el proceso de descifrado para el algoritmo de cifrado ligero en la computadora (haciendo uso de bibliotecas criptográficas existentes).  Analizar y seleccionar un microcontrolador que cuente con un core dedicado de criptografía como un periférico. Implementar el programa para la configuración del core dedicado de criptografía en el microcontrolador.  Implementar el proceso de descifrado para el algoritmo que tiene implementado el core dedicado en la computadora (haciendo uso de bibliotecas criptográficas existentes).,0.5937249660491943,
sentence-transformers 2,,5,claves,"Sistema embebido, microcontroladores, criptografía ligera, criptografía en hardware.",0.6265354156494141,
sentence-transformers 2,,5,TOTAL,,2.424940586090088,
sentence-transformers 3,Control de acceso a las instalaciones,1,Titulo,Sistema de control de accesos basado en el patrón biométrico del iris IR-SECURITY,0.6912108063697815,
